"ORKID CANADA INC","4","SILVER LINDEN DRIVE"," ","RICHMOND HILL","ON","9053262505","L4B 4P4"
"NEW ROYAL INTERNATIONAL FOREIGN EXCHANGE INC","2","BURTONWOOD CRES"," ","ETOBICOKE","ON","4167424555","M9V 3L8"
"7095368 CANADA INC","96","ISOLO ROAD TAXI PARK BUS"," ","MUSHIN","ON","4162765098","23401"
"TEHRANI EXCHANGE"," "," "," ","TEHRAN"," ","2166713577","1135936957"
"2050220 ONTARIO INC","747","DON MILLS RD","SUITE 21A","TORONTO","ON","4164252274","M3C 1T2"
"952623 ONTARIO LIMITED","169","DUNDAS ST"," ","LONDON","ON","5196610404","N6A 1G4"
"2130379 ONTARIO INC","4555","HIGHWAY 7","UNIT 16","WOODBRIDGE","ON","9058560303","L4L 1S6"
"2011080 ONTARIO LTD","1700","WILSON AVE","SUITE K10","NORTH YORK","ON","4162445626","M3L 1B2"
"SEKKE MONEY SERVICES LTD.","1163","PINETREE WAY","UNIT 1025","COQUITLAM","BC","7782851070","V3B 8A9"
"VNKING ENTERPRISE LTD","73B","FONDA"," ","CALGARY","AB","4033983001","T2A 1S4"
"MONEY MAX","1358","WESTON ROAD"," ","NORTH YORK","ON","6743455500","M6M 4R8"
"METRO NIK TRADING AND FINANCIAL SERVICES LIMITED","2986","DANFORTH AVE SUITE 204"," ","TORONTO","ON","6473454590","M4C 1M6"
"SWIFT CASH INC","531","PARK ST"," ","KENORA","ON","8074684900","P9N 1A3"
"MOR TRUST FINANCIAL SERVICES CORP.","208-370","STEELES AVE. WEST CANADA"," ","VAUGHAN","ON","4168327176","L4J6X1"
"VINA TELECOMMUNICATION INC","3363","FRASER ST."," ","VANCOUVER","BC","6048792228","V5V 4C2"
"ECS MOUNTAIN INC.","240","WELLESLEY ST","SUITE 2303","TORONTO","ON","4169925239","M4X 1G5"
"ABLE EXPRESS INTERNATIONAL INC.","24-1725","KINGSTONE ROAD"," ","PICKERING","ON","4162304444","L1V4L9"
"HAP'S CORNER STORE","3707","MAIN STREET"," ","VANCOUVER","BC","7783718505","V5V 3N8"
"CANAFRI CASH EXPRESS INC","2450","FINCH AVENUE W CANADA"," ","NORTH YORK","ON","4167430930","M9M 2E9"
"E-PERA CORP.","3181","MAIN STREET"," ","VANCOUVER","BC","6046756331","V5T 3G7"
"ROYAL INDIA SERVICES LTD","309","SUMMERSIDE COVE SW"," ","EDMONTON","AB","7806955549","T6X 1B4"
"EASTERN UNION INC.","2978","EGLINTON AVE E"," ","SCABOROUGH","ON","4162890095","M1J 2E7"
"1318234 ONTARIO INC","1786","EGLINTON AVE W CANADA"," ","TORONTO","ON","4167810919","M6E2H6"
"PUNJAB MONEY EXCHANGE LTD","208-2603","HEWES WAY NW"," ","EDMONTON","AB","7809931463","T6L 6W6"
" ","668","SILVER STAR BLVD","UNIT 211","TORONTO","ON","6472026082","M1V 5N1"
" ","601","COLUMBIA FOREST BLVD","UNIT","WATERLOO","ON","9057562686","N2V 2K7"
" ","24","WILTSHIRE AVE CANADA"," ","TORONTO","ON","6479383780","M6N 2V9"
" ","4636","FONTANA AVE CANADA"," ","WINDSOR","ON","5198178141","N9G3C8"
"GO-REMIT INC","6001","VICTORIA AVE SUITE 200"," ","MONTREAL","QC","5145860100","H3W 2R9"
"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.","3271","SCHMON PARKWAY"," ","THOROLD","ON","2126400687","L2V4Y6"
"MONEY BAZAR INC","506","AVONWICK AVE CANADA"," ","MISSISSAUGA","ON","4168750710","L5R 3M9"
"4488555 CANADA INC","1112","ST-LAURENT BLVD CANADA"," ","MONTREAL","QC","5148711119","H2Z 1J5"
"TRADE FINANCE & INVESTMENT GLOBAL INC","2676","ISLINGTON AVE CANADA"," ","TORONTO","ON","4162558622","M9V 2X5"
" ","1098","PETER ROBERTSON BLVD","UNIT","BRAMPTON","ON","9057930237","L6R 3A5"
"EXPRESS SIGURADO TRANSFER LTD","856","KINGSWAY"," ","VANCOUVER","BC","6048793785","V5V 3C3"
"1498674 ONTARIO LTD","1001","RYMAL RD E","UNIT","HAMILTON","ON","9053188833","L8W 3B7"
"COMMERCIAL INTERLINK SERVICES INC","1200","MARHAM RD","UNIT 122","SCARBOROUGH","ON","4164312020","M1H 3C3"
"PRIMEX CURRENCY EXCHANGE INCORPORATED","1045","ST-VIATEUR AVE CANADA"," ","MONTREAL","QC","5146054300","H2V 1Y4"
"101019134 SASKATCHEWAN LTD","622C","CIRCLE DR E"," ","SASKATOON","SK","3066643335","S7K 0T9"
"9203-6813 QUEBEC INC","4520","PAPINEAU ST"," ","MONTREAL","QC","5143035751","H2H 1V3"
"1690019 ONTARIO LTD","18077","LESLIE STREET","UNIT 1","NEW MARKET","ON","9058980986","L3Y 9A4"
"CASH STOP LOANS INC","700","TRANQUILLE RD","UNIT 71","KAMLOOPS","BC","2503768787","V2B 3H9"
"ITP CREDIT LTD.","910","BLOOR ST W CANADA"," ","TORONTO","ON","4165161064","M6H 1L1"
"CONNECT CASH SERVICES INC","9280","GOLDHURST TERRACE"," ","BURNABY","BC","6042246777","V5A 4P2"
" ","9033","104TH AVE CANADA"," ","GRANDE PRARIE","AB","7805131360","T8X 1H5"
"S. HUSSAIN'S INC.","1096","DANFORTH AVE","UNIT","TORONTO","ON","6473474791","M4J 3X6"
"DOABA FOREIGN EXCHANGE INC.","41","CARANCI CRES"," ","BRAMPTON","ON","6476863836","L6P 1H3"
"THOMAS COOK CANADA INC","75","EGLINGTON AVE E"," ","TORONTO","ON","4164825917","M4P 3A4"
"BOND MORTGAGE FINANCIAL SERVICES LLC","3960","HOWARD HUGHES PKY","STE 500","LAS VEGAS","NV","7027342627","89169"
"1786593 ONTARIO INC","3089","BATHURST ST","UNIT 211","TORONTO","ON","4164643081","M6A 2A4"
"CANVASS FINANCIAL & TRADING INC","6063","YOUNG STREET"," ","TORONTO","ON","4162241600","M2M3W2"
"BUREAU DE CHANGE EPITAGI NOSMISMA LTEE","1250","RENE-LEVESQUE BLVD W","SUITE 2200","MONTREAL","QC","5142916474","H3B 4W8"
"9194-0056 QUEBEC INC","2524","JEAN TALON E"," ","MONTREAL","QC","5143741888","H2A 1T7"
"PESO EXPRESS COMPANY LTD","2469","KINGSWAY","UNIT 106","VANCOUVER","BC","6045684261","V5R 5G8"
"ANEX FINANCIAL GROUP LTD","433","HORNBY ST"," ","VANCOUVER","BC","6046872639","V6C 2Y2"
"PYRAMID CURRENCY EXCHANGE LTD","5951","MINORU BLVD","UNIT 171","RICHMOND","BC","7789999888","V6X 4B1"
"6631975 CANADA INC","11","SHERBROOKE ST E SUITE 301"," ","MONTREAL","QC","5149075601","H2X 2V8"
"HAJI EXCHANGE LTD","65","THORNCLIFFE PARK DR","UNIT 1215","EAST YORK","ON","4167314075","M4H 1L2"
"1792983 ONTARIO INC","668","SILVER STAR BOULEVARD","UNIT 211","TORONTO","ON","4167541237","M1V 5N1"
" ","2584","RUGBY RD","UNIT 301","MISSISSAUGA","ON","2898052658","L5B 4B4"
"1793559 ONTARIO INC","3050","CONFEDERATION PARKWAY"," ","MISSISSAUGA","ON","4164241700","L5B3Z6"
" ","6080","MINORU BLVD","UNIT 1509","RICHMOND","BC","7788925571","V6Y 4A7"
"7139578 CANADA INC","1031","MIDLAND AVE","UNIT 1","TORONTO","ON","6478083977","M1K 4G7"
"9207-7833 QUEBEC INC.","6005","HENRI-BOURASSA BLVD CANADA"," ","MONTREAL","QC","5148933650","H1G2V1"
"CASH OUT INC","21","DUNDAS SQUARE","SUITE 302","TORONTO","ON","4166012274","M5B 1B7"
"6990801 CANADA INC","718","YONGE ST"," ","TORONTO","ON","4169617601","M4Y 2B3"
" ","1068","BRIDLEWOOD TRAIL"," ","OAKVILLE","ON","9058259874","L6M 2K9"
" ","4500","KINGSWAY","SUITE 2830","BURNABY","BC","6044327557","V5H 2A9"
"CENTUM PHOENIX FINANCIAL INC.","3601","HIGHWAY 7 EAST","UNIT 503","MARKHAM","ON","9053056865","L3R 0M3"
"FOUR SEASONS FOREIGN EXCHANGE LTD","23","ALICEWOOD CRT"," ","ETOBICOKE","ON","6473451929","M9V 3Y1"
"HARGOBIND MONEY EXCHANGE LTD","31940","SOUTH FRASER WAY","#15","ABBOTSFORD","BC","6048326600","V2T 1V6"
"BOI FOREIGN CURRENCY EXCHANGE CORP.","100","KING STREET WEST","SUITE 3700","TORONTO","ON","4163065789","M5X 1C9"
" ","2448","MAIN ST"," ","VANCOUVER","BC","6048741400","V5T 3E2"
"DIVERCITI CAPITAL GROUP INC.","300-1055","WEST HASTINGS STREET"," ","VANCOUVER","BC","6046096195","V6E 2E9"
"JACOBSON GLOBAL BUSINESS GROUP LIMITED","230-7","WESTWINDS CRESCENT"," ","CALGARY","AB","4032802333","T3J 5H2"
"ENVIOS DE VALORES LA NACIONAL CORPORATION","905","RUE BELANGER"," ","MONTREAL","QC","9175290700","H2S1G9"
"GESCORO INC.","432","BOULEVARD DES LAURENTIDES"," ","LAVAL","QC","4383854663","H7G2T8"
" ","105"," "," ","SAINT-REMI","QC","4504543000","J0L 2L0"
"E4F SERVICES LTD","127","BOARDWALK DRIVE"," ","TORONTO","ON","1647993551","M4L3X9"
"TYNES INTERNATIONAL INC","460","BRANT ST"," ","BURLINGTON","ON","2892885400","L7R 4B6"
"GOLDEN DAYS FINANCIAL LTD","602","NO. 3 RD"," ","RICHMOND","BC","7785883636","V6Y 2B2"
"2202717 ONTARIO LIMITED","100","ECHO POINT","APT 808","TORONTO","ON","6472732530","M1W2V2"
"TMT INTERNATIONAL INC.","10097","YONGE STREET","UNIT 1","RICHMOND HILL","ON","9052379050","L4C 1T7"
"ONTARIO FINANCE INC.","3351","MARKHAM RD SUITE 109"," ","SCARBOROUGH","ON","4163218221","M1X 0A6"
"UNITED FOREIGN EXCHANGE INTERNATIONAL LTD","228","100 4 AVENUE SW"," ","CALGARY","AB","4037759836","T2P 3N2"
"CONTINENTAL CURRENCY EXCHANGE INC., EASTGATE MALL","75","CENTENNIAL PKY N","UNIT E002","STONEY CREEK","ON","9055616100","L8E 2P2"
"DELTA FOREIGN EXCHANGE LTD","8318","120 STREET","#101","SURREY","BC","6046124932","V3W 3N4"
"2206141 ONTARIO INC","1014 1","DEAN PARK RD"," ","SCARBOROUGH","ON","4169308217","M1B2W5"
"TRAVELEX GLOBAL BUSINESS PAYMENTS, INC.","1152","15TH ST. NW"," ","WASHINGTON D.C.","DC","2044081200","20005"
"TRADERS INC","105","DUNDAS STREET EAST CANADA"," ","TORONTO","ON","4168545924","M5B 1E1"
"APNAPUNJAB MONEY EXCHANGE LTD.","9192","120 STREET"," ","SURREY","BC","6043767777","V3V 4B5"
"SHANTIA CANADA ENTERPRISES INC.","2432","CARR LANE"," ","WEST VANCOUVER","BC","6049130506","V7S3H5"
"LATIBRAZ INTERNATIONAL CORP","1155","ST. CLAIRE AVENUE WEST CANADA"," ","TORONTO","ON","4165888446","M6E 1B2"
"RIA TÉLÉCOMMUNICATIONS DU CANADA INC.","3085","HURONTARIO STREET","# 9","MISSISSAUGA","ON","4383854663","L5A4E4"
"4269101 CANADA INC.","8141","BOULEVARD PIE IX"," ","MONTRÉAL","QC","5149280688","H1Z3T5"
"COMMANDER FINANCIAL SERVICES INC.","72","DEVON ROAD","UNIT","BRAMPTON","ON","9054630002","L6T 5B4"
"MASTER VENUS INC.","7191","YONGE STREET","SUITE 103","TORONTO","ON","6473513314","L3T0C4"
"LFG GROUP INC.","9","HOLLAND STREET WEST CANADA"," ","BRADFORD","ON","9057788100","L3Z 2B9"
" ","333","HARGRAVE STREET"," ","WINNIPEG","MB","2044150815","R3B 2J7"
" ","2095","WESTON ROAD","UNIT 210","TORONTO","ON","6474776076","M9N 1X7"
"METRO LINKS INC.","319 7","WESTWINDS CR NE CANADA"," ","CALGARY","AB","4035687277","T3J5H2"
"9175-5405 QUÉBEC INC.","5774","SHERBROOKE WEST CANADA"," ","MONTREAL","QC","5147777447","H4A 1X1"
"WILL REMIT DELIVERY INC.","328","39TH AVENUE"," ","CALGARY","AB","4033992553","T2G 1X6"
"DOSANJH FOREIGN EXCHANGE INC.","3300","MCNICOLL AVENUE","UNIT A10","SCARBOROUGH","ON","4162193705","M1V 5J6"
"CHOICE MONEY TRANSFER (CANADA) LIMITED","443 A","MAIN STREET"," ","EXETER","ON","8669788112","M0M1S6"
"MOON FINANCIAL INC","1987","KIPLING AVENUE","UNIT 3","TORONTO","ON","4167433335","M9W 4J4"
"2135432 ONTARIO INC.","295","MAIN STREET EAST","UNIT 1","MILTON","ON","9058762274","L9T 1P1"
"YORK FOREIGN EXCHANGE INC","174","WRIGHT AVENUE"," ","TORONTO","ON","6473490980","M9N3Z2"
"LRG INVESTMENT AND MANAGEMENT LTD","17","WESTON RD"," ","TORONTO","ON","4168254928","M6N 5H2"
"CAA ATLANTIC SERVICES LIMITED","378","WESTMORLAND RD"," ","SAINT JOHN","NB","5066341400","E2J 2G4"
"PARSIAN FINANCIAL CORP","6091","YONGE ST"," ","NORTH YORK","ON","4165122122","M2M 3W2"
"ALLIANCE MONEY CHANGE INC","6705","TOMKEN","UNIT 227","MISSISSAUGA","ON","9055645995","L5T 2J6"
"DISCOUNT MAILBOX LTD.","5656","VICTORIA DRIVE"," ","VANCOUVER","BC","7782372596","V5P 3W4"
"GROUPE S3I INC"," "," "," "," "," ","4506765250"," "
"ORIGEN TELECOM INC","2157","MACKAY ST"," ","MONTREAL","QC","5149039809","H3G 2J2"
"CURRENCY EXCHANGE INTERNATIONAL, CORP.","6675","WESTWOOD BLVD","STE 300","ORLANDO","FL","4072400224","32821"
"GILL BUSINESS SERVICES","86","OBLATE CRES."," ","BRAMPTON","ON","9054888176","L6Y 0L4"
"TRANSCARD FINANCIAL INC","200","FOURTEENTH AVE CANADA"," ","MARKHAM","ON","4168401466","L3R0S9"
"TELFUND INTERNATIONAL CANADA INC.","07-700","JEAN-TALON WEST CANADA"," ","MONTREAL","QC","5149697997","H3N 1R8"
"FIRST EXPRESS MONEY EXCHANGE CORP","201-2669","LANGDON STREET"," ","ABBOTSFORD","BC","6048704776","V2T 3T3"
"TONIO LTD","85","HATTON GARDEN"," ","LONDON"," ","02071935195","EC1M8JR"
"KNIGHTSBRIDGE FOREIGN EXCHANGE INC","18","WYNFORD DR. 508"," ","TORONTO","ON","4162749332","M3C3S2"
"CLEARVIEW FUNDS LTD","7","TIMBERGLADE DRIVE"," ","BRAMPTON","ON","4168387778","L7A 2N3"
"9195-7373 QUEBEC INC","162","MONT-ROYAL AVE E"," ","MONTREAL","QC","5148456949","H2T 1P1"
" ","1141","WYANDOTTE STREET EAST CANADA"," ","WINDSOR","ON","5199929638","N9A3K4"
"2213227 ONTARIO INC.","214","BANK STREET"," ","OTTAWA","ON","6132322274","K2P 1X1"
"GLOBAL EXPRESSWAY INC","7805","BAYVIEW AVE","STE 1221","THORNHILL","ON","9055976473","L3T 7N1"
"7140908 CANADA INC.","103-220","YONGE ST"," ","TORONTO","ON","4163466884","M5B2H1"
"ALANTE FINANCIAL CORP.","1350","225"," ","SAN DIEGO","CA","6138198004","92101"
"EQUITY FINANCIAL FX INC.","200","UNIVERSITY AVENUE","SUITE 400","TORONTO","ON","4165045050","M5H4H1"
" ","908-170","FIRST STREET WEST CANADA"," ","NORTH VANCOUVER","BC","6049297278","V7M 3T2"
"THIND FOREIGN X-CHANGE INC.","1525","MILLWOODS ROAD EAST CANADA"," ","EDMONTON","AB","7804615533","T6L 5H1"
"TÉLÉPHONEZ-MOI INC.","6319","RUE ST-HUBERT"," ","MONTRÉAL","QC","5144958499","H2S2L9"
" ","135","MILLBOURNE ROAD EAST CANADA"," ","EDMONTON","AB","7809533701","T6K 1P6"
"CURRENCY CONVERTERS INCORPORATED","355","ERB ST W CANADA"," ","WATERLOO","ON","5197637330","N2L1W4"
"DASHMESH EXCHANGE LTD."," "," "," ","MISSISSAUGA","ON","6478940425","L4T 4A5"
"2207662 ONTARIO INC","7003","STEELE AVE W","UNIT","ETOBICOKE","ON","4169185691","M9W 0A2"
"MONEYBIZ FINANCIAL INC.","1066","DAVIE ST"," ","VANCOUVER","BC","6049094243","V6E 1M3"
" ","182","CARLTON ST MAIN FLOOR"," ","TORONTO","ON","4169211785","M5A 2K6"
"DOLLAR EAST CANADA LTD.","8","CANNON ST EAST CANADA"," ","HAMILTON","ON","9055404100","L8L 1Z5"
"FILIPINO EXPRESS INC","17A 9261","34TH AVE CANADA"," ","EDMONTON","AB","7804630493","T6E 5T5"
"9206-2223 QUEBEC INC.","B-1837","ST. CATHERINES ST WEST CANADA"," ","MONTREAL","QC","5149282373","H3H 1M2"
" ","14712","107A AVE CANADA"," ","SURREY","BC","6045881157","V3R1V1"
"KAAL ASSOCIATES LTD","338","QUEEN ST E SUITE 208"," ","BRAMPTON","ON","9054599990","L6V 1C4"
"CURRENCY CONVERTERS OF WATERLOO INC.","355","ERB STREET WEST CANADA","3A","WATERLOO","ON","5198840043","N2L1W4"
"9211-2861 QUÉBEC INC.","1405","DE MAISONNEUVE OUEST"," ","MONTRÉAL","QC","5148444492","H3G 1M6"
"LINEA MENDOZA LTD","35","CEREMONIAL DR","APT. 03","MISSISSAUGA","ON","9055071424","L5R 3G6"
"CASH IN CASH INC.","64","BLUE SPRUCE ST"," ","BRAMPTON","ON","4166699292","L6R1C3"
"KINGSWAY SHOP TRADING LIMITED","1231-4500","KINGSWAY"," ","BURNABY","BC","6044338003","V5H 2A9"
"PEEL FOREIGN EXCHANGE INC.","585","RAY LAWSON BLVD CANADA"," ","BRAMPTON","ON","4163006300","L6Y5J7"
"ROCA PARTNERS INC","81","AMBERCROFT BLVD CANADA"," ","TORONTO","ON","4164940977","M1W 2Z6"
"FAST SERVICE MONEY EXCHANGE","31876","GABRIOLA CRT"," ","ABBOTSFORD","BC","6048645768","V2T5M9"
"RICHMOND SHOP TRADING LIMITED","120-8311","WESTMINSTER HWY"," ","RICHMOND","BC","6042733376","V6X 1A7"
"OVERSEAS MONEY REMITTANCE INC","3046","MACNEIL WAY"," ","EDMONTON","AB","7804986803","T6R 3V1"
"SIGUE (CANADA) FINANCIAL SERVICES HOLDING CORPORATION","13291","RALSTON AVE CANADA"," ","SYLMAR","CA","8184935101","91342"
"UNION MONEY SERVICE INC.","1-1325","DERRY ROAD EAST"," ","MISSISSAUGA","ON","4165099165","L5T 1B6"
" ","708","1155 WEST PENDER STREET"," ","VANCOUVER","BC","6043173754","V6E 2P4"
" ","1860A","ST CATHERINE ST W CANADA"," ","MONTREAL","QC","5149319991","H3H 1M1"
"ELIM INTERNATIONAL CORP.","1026-1110","FINCH AVE WEST CANADA"," ","NORTH YORK","ON","6474093626","M3J 3M2"
"CFA FINANCIAL INC.","211-668","SILVER STAR BLVD CANADA"," ","SCARBOROUGH","ON","4167541237","M1V 5N1"
" ","2007-30","DENTON AVE CANADA"," ","SCARBOROUGH","ON","6473498400","M1L 4P2"
"GIANG HUONG TRANSFER LTD","10659","103RD ST"," ","EDMONTON","AB","7804248888","T5H 2V6"
"HEADFORD TRADE INC.","12","BALLY CONNOR CRT"," ","TORONTO","ON","4165909090","M2M4C6"
"CURRENCY ONLINE LIMITED","66","WYNDHAM STREET"," ","AUCKLAND"," ","006439629995","1141"
"JUSTENNA ENTERPRISES INC.","11-60","HARLOWE RD"," ","HAMILTON","ON","9053891157","L8W3R6"
"GROUPEX FINANCIAL CORPORATION","14849","FIRESTONE BLVD. CANADA"," ","LA MIRADA","CA","7146908300","90638"
"2210178 ONTARIO LTD","175","DUNDAS ST E","UNIT 2","TORONTO","ON","4163643456","M5A 1Z4"
"PÉROU-EXPRESS INC.","7240-A"," "," ","MONTRÉAL","QC","5146577471","H2R 2N1"
"1769436 ONTARIO INC.","105-2100","ELLESMERE RD"," ","SCARBOROUGH","ON","4163355300","M1H 3B7"
"AJAX FINANCIAL INC.","3601","HIGHWAY 7 SUITE 400"," ","MARKHAM","ON","9059434276","L3R 0M3"
"1790929 ONTARIO INC","565","MARHAM RD","UNIT 1","SCARBOROUGH","ON","6475004942","M1H 2A3"
"MUKURU LTD"," "," "," ","BATH"," ","011442071830052","BA29AP"
"BB MONEY TRANSFERS, INC.","600","5TH AVE"," ","NEW YORK","NY","18668322201","10020"
"2214687 ONTARIO LTD","2078-A","LAWRENCE AVE E"," ","SCARBOROUGH","ON","4167594466","M1R2Z5"
"7199431 CANADA CORPORATION","454","MISSISSAUGA ST","UNIT 201","NIAGARA-ON-THE-LAKE","ON","2894074969","L0S 1J0"
"2219528 ONTARIO INC","7470","AIRPORT RD","UNIT","MISSISSAUGA","ON","6476185808","L4T 2H5"
"CHRIST MART CORP","4053","SHEPPARD AVE E"," ","SCARBOROUGH","ON","4167547474","M1S 1S8"
"EXIM EXCHANGE COMPANY (CANADA) LIMITED","2-3096","DANFORTH AVE CANADA"," ","TORONTO","ON","4166995802","M1L1B1"
"1769548 ONTARIO LTD","14","ROCKLEY COURT"," ","THORNHILL","ON","4169554554","L3T 6V1"
"2219418 ONTARIO INC","7200","GOREWAY DRIVE"," ","MISSISSAUGA","ON","4164250138","L4T 2T7"
"MONEYOBJECTS INC","101-270","SHAWVILLE WAY"," ","CALGARY","AB","4034757986","T2Y3Z7"
"CUSTOM HOUSE ULC","3224","1005 DUNSMUIR STREET"," ","VANCOUVER","BC","4166424845","V7X1P4"
"DBSF CANADA CORPORATION","202-2101","BRIMLEY ROAD"," ","SCARBOROUGH","ON","6472810256","M1S 2B4"
"ELSHARQ EXPRESS TRADING INC.","1991","LAWRENCE AVE. EAST CANADA"," ","SCARBOROUGH","ON","6478952615","M1R2Z2"
"SEFMEX INC."," "," "," ","LAVAL","QC","5145092621","H7V 3T7"
"NOVAFOREX INC","258","CATAMOUNT CRES"," ","KANATA","ON","6132978123","K2M 0A9"
" ","1395","CRESTWELL RD"," ","WEST VANCOUVER","BC","6043385652","V7S 2P1"
"ROUZBEH LTD","5330","YONGE ST","SUITE 207","NORTH YORK","ON","4162210604","M2N 5P9"
" ","1121","BLANSHARD ST"," ","VICTORIA","BC","2505903469","V8W 2H7"
"PIONEERING BUSINESS SOLUTIONS AND CONSULTING INC","8691","SELKIRK ST","UNIT B","VANCOUVER","BC","6048975042","V6P 4J2"
"T&TT INTERNATIONAL INC","1635","LAWRENCE AVE W UNIT 201A"," ","TORONTO","ON","4167123087","M6L 3C9"
"HWAY FINANCIAL SERVICES INC","6061","NO.3 ROAD","UNIT 108","RICHMOND","BC","6042381777","V6Y 2B2"
"MSBG INTERNATIONAL HOLDINGS LTD","1113","88 WEST PENDER ST"," ","VANCOUVER","BC","6046818999","V6B 6N9"
" ","6-1247","DONALD STREET"," ","OTTAWA","ON","6132928636","K1J8W3"
"AM GLOBAL TRADEX LTD","6649","BOUL."," ","ST-LAURENT","QC","5149284048","H4S 1W2"
"FIRST CHOICE CURRENCY EXCHANGE LTD.","40-12165","75 AVENUE"," ","SURREY","BC","6048125786","V3W 0W7"
"TORONTO TRADING INC","6091","YONGE STREET"," ","NORTH YORK","ON","4163001070","M2M 3W2"
"PINOY EXPRESS REMITTANCE INC.","16071","110 AVE CANADA"," ","SURREY","BC","6045848192","V4N 1R1"
"PUNJAB FX INC","1090","PETER ROBERTSON BLVD # 206"," ","BRAMPTON","ON","4168434343","L6R 3B3"
" ","3840","BATHURST ST","STE 709","NORTH YORK","ON","4163981817","M3H 6C6"
"THE HEMINGWAY AGENCY INC.","5812","BOSSERT RD."," ","NIAGARA FALLS","ON","9059847795","L2H2H8"
"INDIA MONEY TRADING INC","3","QUATRO CRES"," ","BRAMPTON","ON","4169380241","L6P 2T4"
" ","2941","WALTON AVE CANADA"," ","COQUITLAM","BC","6047214092","V3B 2W4"
"THISAL BUSINESS SERVICES INC.","43","WYPER SQ"," ","TORONTO","ON","4165464488","M1S0B5"
"1740958 ONTARIO LTD","60","EAGLEVIEW CRES"," ","TORONTO","ON","4165606820","M1W 3N2"
"INTERCONTINENTAL CURRENCY EXCHANGE LTD","1395","CRESTWELL RD"," ","WEST VANCOUVER","BC","6043385652","V7S 2P1"
" ","37","LIONSHEAD LOOKOUT"," ","BRAMPTON","ON","9057814745","L6S 3X2"
"CANADAD IMPEX LTD","11590","CAMBIE RD","UNIT 120","RICHMOND","BC","7782975952","V6X 3Z5"
"ALAKOOZAI GLOBAL HOLDINGS INC","551","MARKHAM RD"," ","SCARBOROUGH","ON","4164319900","M1H 2A3"
"1685961 ONTARIO INC.","821","ALBION RD"," ","ETOBICOKE","ON","4167441600","M9V 1A3"
"INDIA CURRENCY EXCHANGE INC","224","CORALSANDS PLACE NE CANADA"," ","CALGARY","AB","4032933376","T3J 3J2"
"1810266 ONTARIO INC","5460","YONGE ST","STE 304","TORONTO","ON","4162236668","M2N 6K7"
" ","237","BOUL. DES LAURENTIDES"," ","LAVAL","QC","4506293339","H7G 2T7"
"CENTRICITY FINANCIAL CORPORATION LTD","230-259","PORTAGE AVE CANADA"," ","WINNIPEG","MB","20492688838","R3B 2A9"
" ","15","PURDUE AVE CANADA"," ","AJAX","ON","4165439502","L1T 4L2"
"ESBAR, INC.","3119","NORTH RANCHO DR"," ","LAS VEGAS","NV","7023969123","89130"
"9214-9277 QUEBEC INC","9543","BOUL. GOUIN W CANADA"," ","PIERREFONDS","QC","5146830018","H8Y 1R2"
"ONTARIO 268 LTD.","301","SPADINA AVE","UNIT 1","TORONTO","ON","4169151818","M5T 2E6"
"GVW SERVICES INC","105"," "," ","SAINT-REMI","QC","4504543000","J0L 2L0"
"MANHATTAN FOREX INC","7125","PACIFIC CIRCLE","UNIT 17","MISSISSAUGA","ON","9055824502","L5T 2A5"
"SODAGAXPRESS INC","57","BOUL."," ","GRANBY","QC","4503751124","J2G 5Y5"
"CASH GLOBAL INC","25-4500","SHEPPARD AVENUE EAST CANADA"," ","SCARBOROUGH","ON","4164122274","M1S3R6"
"FORBES CURRENCY MANAGEMENT INC.","815-65","QUEEN ST W CANADA"," ","TORONTO","ON","4168615895","M5H 2M5"
"2225875 ONTARIO INC","6013","YONGE ST","UNIT 309","TORONTO","ON","4169046265","M2M 3W2"
"GLORY GLOBE HOLDINGS CO LTD","1085","KINGSWAY ST"," ","VANCOUVER","BC","6045691958","V5V 3C7"
"AMAANO EXPRESS INC.","201 1941","WESTON RD"," ","TORONTO","ON","4168252404","M9N1W8 "
"GLOBAL EXCHANGE COMPANY","401","SEWELLS ROAD","UNIT 69","SCARBOROUGH","ON","4168994656","M1B 5K6"
"9210-0460 QUEBEC INC.","1104","RUE ONTARIO EST"," ","MONTREAL","QC","5148366385","H2L 1R1"
"DUE NORTH BUSINESS SERVICES INC.","65","ROLLINGWOOD CIRCLE"," ","LONDON","ON","5194740367","N6G 1R1"
"FORTRESS PACIFIC CORP.","50","CHARLES STREET","# 341","TORONTO","ON","4163463939","M4Y2L7"
"FIRST SECURITY ISLAMI EXCHANGE LTD.","5-3040","DANFORTH AVE CANADA"," ","TORONTO","ON","6473520999","M4C 1N2"
"ONG CURRENCY EXCHANGE INC.","6013","YONGE STREET","SUITE 200","TORONTO","ON","4168440421","M2M 3W2"
"RMB CURRENCY EXCHANGE LTD","702 144","14TH ST W CANADA"," ","NORTH VANCOUVER","BC","7783401002","V7M 1P1"
"KARDAN FINANCING INC","201 239","SHEPPARD AVE E"," ","NORTH YORK","ON","4162222024","M2N 3A8"
"PAMPANGAS PESO REMIT","328","WILSON AVE CANADA"," ","TORONTO","ON","4166366046","M3H 1S9"
"MONEY GRAND INC.","6066","YONGE ST"," ","TORONTO","ON","4162256066","M2M3W6"
"2047787 ONTARIO INC.","3B-5456","TOMKEN RD"," ","MISSISSAUGA","ON","9056251331","L4W 2Z5"
